,trip_id,uniqueid,qday,qday1typical,qborough_home,qsurveyzone_home,qtripdaytime,qborough_start,qntacode_start,surveyzone_start,qday1tripend,qborough_end,qntacode_end,surveyzone_end,qday1tripendcode,qday1triplength_cat,number_of_trips_taken,qgender,qincome,qdisability1,qdisability2,qdisability3,qdisability4,qdisability5,qdisability6,qdisability7,qdisability8,qdisability9,qagecode,qracecode,qeducation,qlicense,qcaraccess,qwelfare1,qwelfare2,qwelfare3,qwelfare4,qwelfare5,qsmartphone,qshare1,qshare2,qshare3,qshare4,qshare5,qshare6,qshare7,qshare8,qtemphigh,qtemplow,qprecipitation,qcitibike,qday1triptravelcode_sp,qmodegrouping,qsustainablemode,allwt,qpurposerecode,ntacode_home,qsurveyzone_start,qsurveyzone_end,disability
47,51201021,50201021,Saturday,Not at all typical,Queens,Inner Queens,NOON,2.0,2.0,2.0,Park/Recreational area/Gym,Queens,2.0,2.0,Park/Recreational area/Gym,11 to 15,2.0,Male,"Less than $14,999",No,No,No,No,No,No,Yes,No,No,35-44,Hispanic,"High school graduate or equivalent (i.e., GED)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,81.0,56.0,0.0,No,Personal bicycle,Bike,Yes,2.291830568,Social/recreation,2.0,2.0,2.0,No
48,51201530,50201530,Thursday,Somewhat typical,Manhattan,Manhattan Core,AM,2.0,2.0,2.0,Restaurant or bar,Brooklyn,2.0,2.0,Restaurant or bar,61 to 180,5.0,Male,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,18-24,"White, Non-Hispanic",Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,86.0,65.0,0.0,Yes,Citi Bike,Bike,Yes,0.7249893270000001,Social/recreation,2.0,2.0,2.0,No
49,51201611,50201611,Friday,Somewhat typical,Brooklyn,Outer Brooklyn,NOON,2.0,2.0,2.0,Work,Manhattan,2.0,2.0,Work,41 to 45,2.0,Refused,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,18-24,Hispanic,"High school graduate or equivalent (i.e., GED)",No,I personally own or lease a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,89.0,72.0,0.0,No,Personal bicycle,Bike,Yes,0.06530013,Commute to/from work,2.0,2.0,2.0,No
50,51201756,50201756,Saturday,Very typical,Manhattan,Northern Manhattan,NOON,Northern Manhattan,2.0,Northern Manhattan,Other,Manhattan,2.0,Northern Manhattan,Other,16 to 20,4.0,Male,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,25-34,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,80.0,56.0,0.44,No,Personal bicycle,Bike,Yes,0.8971659959999999,Social/recreation,MN36,Northern Manhattan,Northern Manhattan,No
51,51202535,50202535,Sunday,Very typical,Brooklyn,Outer Brooklyn,AM,2.0,2.0,2.0,Park/Recreational area/Gym,Brooklyn,2.0,2.0,Park/Recreational area/Gym,11 to 15,2.0,Female,"Less than $14,999",No,No,No,No,No,No,Yes,No,No,35-44,Hispanic,No high school,No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,51.0,0.16,No,Personal bicycle,Bike,Yes,1.653807094,Social/recreation,2.0,2.0,2.0,No
52,51202621,50202621,Monday,Somewhat typical,Queens,Inner Queens,AM,Inner Queens,2.0,Inner Queens,Work,Queens,2.0,Inner Queens,Work,26 to 30,4.0,Female,"Less than $14,999",No,No,No,No,No,No,Yes,No,No,18-24,Hispanic,"High school graduate or equivalent (i.e., GED)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,75.0,58.0,0.0,No,Personal bicycle,Bike,Yes,2.243319908,Commute to/from work,QN50,Inner Queens,Inner Queens,No
53,51202733,50202733,Tuesday,Somewhat typical,Brooklyn,Inner Brooklyn,AM,Inner Brooklyn,2.0,Inner Brooklyn,Work,Brooklyn,2.0,Inner Brooklyn,Work,21 to 25,3.0,Male,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,35-44,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,58.0,0.0,Yes,Citi Bike,Bike,Yes,0.7506437020000001,Commute to/from work,BK64,Inner Brooklyn,Inner Brooklyn,No
54,52200563,50200563,Wednesday,Somewhat typical,Queens,Outer Queens,NOON,Outer Queens,2.0,Outer Queens,Other,Queens,2.0,Outer Queens,Other,11 to 15,4.0,Male,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,56.0,0.22,No,Personal bicycle,Bike,Yes,3.055570242,Other,QN12,Outer Queens,Outer Queens,No
55,52200787,50200787,Friday,Very typical,Manhattan,Northern Manhattan,AM,Northern Manhattan,2.0,Northern Manhattan,Work,Manhattan,2.0,Northern Manhattan,Work,11 to 15,3.0,Male,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,45-54,"Black, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,56.0,53.0,0.65,No,Personal bicycle,Bike,Yes,0.9376722820000001,Commute to/from work,MN11,Northern Manhattan,Northern Manhattan,No
56,1100116,100116,Friday,Very Typical,Queens,Middle Queens,AM,Middle Queens,QN53,Middle Queens,Home,Queens,QN53,Middle Queens,Home,11 to 15,5.0,Male,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,55-64,Hispanic,Some college but degree not received or in progress,Yes,I do not have access to a car,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,66.0,56.0,0.0,No,Walk,Walk,Yes,1.720162353,Other,2.0,Middle Queens,Middle Queens,No
57,52200991,50200991,Saturday,Very typical,Brooklyn,Inner Brooklyn,NOON,Inner Brooklyn,2.0,Inner Brooklyn,"Entertainment event (i.e. sporting event, play, etc.)",Brooklyn,2.0,Inner Brooklyn,"Entertainment event (i.e. sporting event, play, etc.)",6 to 10,3.0,Male,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,45-54,"Don't know, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,Other,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,81.0,56.0,0.0,No,Personal bicycle,Bike,Yes,0.303161265,Social/recreation,BK76,Inner Brooklyn,Inner Brooklyn,No
58,52201021,50201021,Saturday,Not at all typical,Queens,Inner Queens,PM,2.0,2.0,2.0,Home,2.0,2.0,2.0,Home,6 to 10,2.0,Male,"Less than $14,999",No,No,No,No,No,No,Yes,No,No,35-44,Hispanic,"High school graduate or equivalent (i.e., GED)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,81.0,56.0,0.0,No,Personal bicycle,Bike,Yes,2.291830568,Social/recreation,2.0,2.0,2.0,No
59,52201062,50201062,Sunday,Very typical,Brooklyn,Outer Brooklyn,PM,Outer Brooklyn,2.0,Outer Brooklyn,Other,Brooklyn,2.0,Outer Brooklyn,Other,0 to 5,2.0,Female,"Less than $14,999",No,No,No,No,No,No,Yes,No,No,18-24,"Black, Non-Hispanic",Some college but degree not received or in progress,Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,79.0,58.0,0.0,No,Citi Bike,Bike,Yes,0.716057086,Personal errands,BK95,Outer Brooklyn,Outer Brooklyn,No
60,52201530,50201530,Thursday,Somewhat typical,Manhattan,Manhattan Core,NOON,2.0,2.0,2.0,Home,2.0,2.0,2.0,Home,61 to 180,5.0,Male,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,18-24,"White, Non-Hispanic",Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,86.0,65.0,0.0,Yes,Citi Bike,Bike,Yes,0.7249893270000001,Social/recreation,2.0,2.0,2.0,No
61,52201611,50201611,Friday,Somewhat typical,Brooklyn,Outer Brooklyn,PM,2.0,2.0,2.0,Home,2.0,2.0,2.0,Home,61 to 180,2.0,Refused,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,18-24,Hispanic,"High school graduate or equivalent (i.e., GED)",No,I personally own or lease a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,89.0,72.0,0.0,No,Personal bicycle,Bike,Yes,0.06530013,Commute to/from work,2.0,2.0,2.0,No
62,52201756,50201756,Saturday,Very typical,Manhattan,Northern Manhattan,NOON,Northern Manhattan,2.0,Northern Manhattan,Home,Manhattan,2.0,Northern Manhattan,Home,16 to 20,4.0,Male,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,25-34,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,80.0,56.0,0.44,No,Personal bicycle,Bike,Yes,0.8971659959999999,Social/recreation,MN36,Northern Manhattan,Northern Manhattan,No
63,52202535,50202535,Sunday,Very typical,Brooklyn,Outer Brooklyn,NOON,2.0,2.0,2.0,Home,2.0,2.0,2.0,Home,11 to 15,2.0,Female,"Less than $14,999",No,No,No,No,No,No,Yes,No,No,35-44,Hispanic,No high school,No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,51.0,0.16,No,Personal bicycle,Bike,Yes,1.653807094,Social/recreation,2.0,2.0,2.0,No
64,52202621,50202621,Monday,Somewhat typical,Queens,Inner Queens,NOON,Inner Queens,2.0,Inner Queens,Home,Queens,2.0,Inner Queens,Home,26 to 30,4.0,Female,"Less than $14,999",No,No,No,No,No,No,Yes,No,No,18-24,Hispanic,"High school graduate or equivalent (i.e., GED)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,75.0,58.0,0.0,No,Personal bicycle,Bike,Yes,2.243319908,Commute to/from work,QN50,Inner Queens,Inner Queens,No
65,53200019,50200019,Thursday,Somewhat typical,Manhattan,Manhattan Core,PM,Manhattan Core,2.0,Manhattan Core,Restaurant or bar,Manhattan,2.0,Manhattan Core,Restaurant or bar,6 to 10,4.0,Female,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,35-44,"Asian, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,84.0,70.0,0.0,Yes,Citi Bike,Bike,Yes,2.0873242430000003,Social/recreation,MN15,Manhattan Core,Manhattan Core,No
66,53200716,50200716,Friday,Very typical,Brooklyn,Inner Brooklyn,NOON,Inner Brooklyn,2.0,Inner Brooklyn,Park/Recreational area/Gym,Brooklyn,2.0,Inner Brooklyn,Park/Recreational area/Gym,16 to 20,5.0,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,25-34,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,56.0,53.0,0.65,Yes,Personal bicycle,Bike,Yes,1.3107232229999999,Social/recreation,BK75,Inner Brooklyn,Inner Brooklyn,No
67,53200787,50200787,Friday,Very typical,Manhattan,Northern Manhattan,NOON,Northern Manhattan,2.0,Northern Manhattan,Home,Manhattan,2.0,Northern Manhattan,Home,11 to 15,3.0,Male,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,45-54,"Black, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,56.0,53.0,0.65,No,Personal bicycle,Bike,Yes,0.9376722820000001,Commute to/from work,MN11,Northern Manhattan,Northern Manhattan,No
68,53200991,50200991,Saturday,Very typical,Brooklyn,Inner Brooklyn,NOON,Inner Brooklyn,2.0,Inner Brooklyn,Home,Brooklyn,2.0,Inner Brooklyn,Home,16 to 20,3.0,Male,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,45-54,"Don't know, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,Other,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,81.0,56.0,0.0,No,Personal bicycle,Bike,Yes,0.303161265,Social/recreation,BK76,Inner Brooklyn,Inner Brooklyn,No
69,53201530,50201530,Thursday,Somewhat typical,Manhattan,Manhattan Core,PM,2.0,2.0,2.0,Restaurant or bar,Manhattan,2.0,2.0,Restaurant or bar,11 to 15,5.0,Male,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,18-24,"White, Non-Hispanic",Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,86.0,65.0,0.0,Yes,Citi Bike,Bike,Yes,0.7249893270000001,Social/recreation,2.0,2.0,2.0,No
70,53202733,50202733,Tuesday,Somewhat typical,Brooklyn,Inner Brooklyn,PM,Inner Brooklyn,2.0,Inner Brooklyn,Home,Brooklyn,2.0,Inner Brooklyn,Home,21 to 25,3.0,Male,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,35-44,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,58.0,0.0,Yes,Citi Bike,Bike,Yes,0.7506437020000001,Commute to/from work,BK64,Inner Brooklyn,Inner Brooklyn,No
71,53203033,50203033,Monday,Very typical,Brooklyn,Outer Brooklyn,AM,Outer Brooklyn,2.0,Outer Brooklyn,Doctor's office or hospital,Brooklyn,2.0,Outer Brooklyn,Doctor's office or hospital,26 to 30,5.0,Male,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,35-44,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,2.0,2.0,2.0,No,Personal bicycle,Bike,Yes,0.7506437020000001,Medical visit (doctor's office),BK91,Outer Brooklyn,Outer Brooklyn,No
72,54200173,50200173,Monday,Very typical,Brooklyn,Inner Brooklyn,PM,Inner Brooklyn,2.0,Inner Brooklyn,Child's daycare facility or school,Brooklyn,2.0,Inner Brooklyn,Child's daycare facility or school,0 to 5,5.0,Male,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,74.0,53.0,0.0,Yes,Citi Bike,Bike,Yes,0.227665715,Accompanying other traveler,BK37,Inner Brooklyn,Inner Brooklyn,No
73,54203033,50203033,Monday,Very typical,Brooklyn,Outer Brooklyn,AM,Outer Brooklyn,2.0,Outer Brooklyn,"Grocery store or market (including deli, bodega, etc.)",Brooklyn,2.0,Outer Brooklyn,"Grocery store or market (including deli, bodega, etc.)",26 to 30,5.0,Male,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,35-44,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,2.0,2.0,2.0,No,Personal bicycle,Bike,Yes,0.7506437020000001,Shopping,BK91,Outer Brooklyn,Outer Brooklyn,No
74,55200716,50200716,Friday,Very typical,Brooklyn,Inner Brooklyn,PM,Inner Brooklyn,2.0,Inner Brooklyn,Home,Brooklyn,2.0,Inner Brooklyn,Home,16 to 20,5.0,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,25-34,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,56.0,53.0,0.65,Yes,Personal bicycle,Bike,Yes,1.3107232229999999,Dining,BK75,Inner Brooklyn,Inner Brooklyn,No
75,55203033,50203033,Monday,Very typical,Brooklyn,Outer Brooklyn,NOON,Outer Brooklyn,2.0,Outer Brooklyn,Home,Brooklyn,2.0,Outer Brooklyn,Home,26 to 30,5.0,Male,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,35-44,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,2.0,2.0,2.0,No,Personal bicycle,Bike,Yes,0.7506437020000001,Personal errands,BK91,Outer Brooklyn,Outer Brooklyn,No
76,1100012,100012,Thursday,Very Typical,Queens,Middle Queens,AM,Middle Queens,QN17,Middle Queens,Work,Manhattan,MN17,Manhattan Core,Work,56 to 60,3.0,Female,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,65 or older,"White, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,84.0,70.0,0.0,No,Subway,Subway,Yes,2.085258705,Commute to/from work,2.0,Middle Queens,Manhattan Core,No
77,1100013,100013,Thursday,Very Typical,Brooklyn,Outer Brooklyn,NOON,Outer Brooklyn,BK58,Outer Brooklyn,Restaurant or bar,Brooklyn,BK58,Outer Brooklyn,Restaurant or bar,11 to 15,2.0,Male,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,35-44,"Black, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",No,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,84.0,70.0,0.0,No,Walk,Walk,Yes,1.1280720229999999,Dining,2.0,Outer Brooklyn,Outer Brooklyn,No
78,1100017,100017,Thursday,Very Typical,Queens,Outer Queens,AM,Outer Queens,QN06,Outer Queens,Park/Recreational area/Gym,The Bronx,BX62,Northern Bronx,Park/Recreational area/Gym,0 to 5,5.0,Male,"$35,000 - $49,999",No,No,No,Yes,No,No,No,No,No,35-44,Hispanic,Some college but degree not received or in progress,No,I personally own or lease a car,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,84.0,70.0,0.0,Yes,Select bus service,Bus,Yes,0.945240868,Shopping,2.0,Outer Queens,Northern Bronx,No
79,1100019,100019,Thursday,Very Typical,Manhattan,Manhattan Core,AM,Manhattan Core,MN40,Manhattan Core,Park/Recreational area/Gym,Manhattan,MN04,Northern Manhattan,Park/Recreational area/Gym,31 to 35,3.0,Female,"$150,000-$199,999",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,84.0,70.0,0.0,No,Select bus service,Bus,Yes,0.274944245,Social/recreation,2.0,Manhattan Core,Northern Manhattan,No
80,1100020,100020,Thursday,Very Typical,Staten Island,Staten Island,AM,Staten Island,SI24,Staten Island,Work,Manhattan,MN24,Manhattan Core,Work,56 to 60,3.0,Female,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","High school graduate or equivalent (i.e., GED)",No,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,84.0,70.0,0.0,No,Express bus,Bus,Yes,0.83910675,Commute to/from work,2.0,Staten Island,Manhattan Core,No
81,1100021,100021,Thursday,Very Typical,Manhattan,Manhattan Core,AM,Manhattan Core,MN40,Manhattan Core,Home,Manhattan,MN40,Manhattan Core,Home,61 to 180,2.0,Male,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,65 or older,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,84.0,70.0,0.0,No,Walk,Walk,Yes,0.468862446,Shopping,2.0,Manhattan Core,Manhattan Core,No
82,1100023,100023,Thursday,Very Typical,Manhattan,Manhattan Core,AM,Manhattan Core,MN40,Manhattan Core,Work,Manhattan,MN20,Manhattan Core,Work,21 to 25,2.0,Male,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,84.0,70.0,0.0,No,Subway,Subway,Yes,0.28341986199999997,Commute to/from work,2.0,Manhattan Core,Manhattan Core,No
83,1100028,100028,Thursday,Very Typical,Queens,Outer Queens,AM,Outer Queens,QN56,Outer Queens,Work,Manhattan,MN19,Manhattan Core,Work,41 to 45,2.0,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,35-44,Hispanic,"Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,84.0,70.0,0.0,No,Subway,Subway,Yes,0.59911355,Commute to/from work,2.0,Outer Queens,Manhattan Core,No
84,1100031,100031,Thursday,Very Typical,The Bronx,Northern Bronx,AM,Northern Bronx,BX44,Northern Bronx,Work,Manhattan,MN24,Manhattan Core,Work,61 to 180,4.0,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,35-44,"Black, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,84.0,70.0,0.0,No,Subway,Subway,Yes,0.250698596,Commute to/from work,2.0,Northern Bronx,Manhattan Core,No
85,1100034,100034,Thursday,Very Typical,Manhattan,Manhattan Core,AM,Manhattan Core,MN12,Manhattan Core,"Grocery store or market (including deli, bodega, etc.)",Manhattan,MN12,Manhattan Core,"Grocery store or market (including deli, bodega, etc.)",11 to 15,2.0,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,65 or older,"Black, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I do not have access to a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,84.0,70.0,0.0,No,Walk,Walk,Yes,0.840285905,Shopping,2.0,Manhattan Core,Manhattan Core,No
86,1100036,100036,Thursday,Very Typical,Manhattan,Manhattan Core,AM,Manhattan Core,MN20,Manhattan Core,Restaurant or bar,Manhattan,MN13,Manhattan Core,Restaurant or bar,26 to 30,2.0,Female,"$150,000-$199,999",No,No,No,No,No,No,Yes,No,No,65 or older,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,84.0,70.0,0.0,No,Subway,Subway,Yes,0.454841204,Social/recreation,2.0,Manhattan Core,Manhattan Core,No
87,1100050,100050,Thursday,Very Typical,Queens,Outer Queens,AM,Middle Queens,QN61,Middle Queens,School,Queens,QN42,Outer Queens,School,41 to 45,2.0,Female,"Less than $14,999",No,No,No,No,No,No,Yes,No,No,18-24,Hispanic,Some high school,No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,84.0,70.0,0.0,No,Local bus,Bus,Yes,3.62560523,School,2.0,Middle Queens,Outer Queens,No
88,1100058,100058,Friday,Very Typical,The Bronx,Northern Bronx,NOON,Northern Bronx,BX44,Northern Bronx,"Grocery store or market (including deli, bodega, etc.)",The Bronx,BX07,Northern Bronx,"Grocery store or market (including deli, bodega, etc.)",11 to 15,1.0,Male,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,76.0,61.0,0.0,No,Walk,Walk,Yes,0.205235689,Shopping,2.0,Northern Bronx,Northern Bronx,No
89,1100063,100063,Friday,Very Typical,Queens,Inner Queens,AM,Inner Queens,QN70,Inner Queens,Work,Manhattan,MN31,Manhattan Core,Work,61 to 180,3.0,Female,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,76.0,61.0,0.0,No,Subway,Subway,Yes,0.269411219,Commute to/from work,2.0,Inner Queens,Manhattan Core,No
90,1100067,100067,Friday,Very Typical,Manhattan,Manhattan Core,AM,Manhattan Core,MN15,Manhattan Core,Work,Manhattan,MN17,Manhattan Core,Work,36 to 40,2.0,Female,"$150,000-$199,999",No,No,No,No,No,No,Yes,No,No,35-44,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,76.0,61.0,0.0,No,Walk,Walk,Yes,0.262513267,Commute to/from work,2.0,Manhattan Core,Manhattan Core,No
91,1100071,100071,Friday,Very Typical,Manhattan,Manhattan Core,AM,NOT CODED,MN99,NOT CODED,Doctor's office or hospital,Manhattan,MN99,Manhattan Core,Doctor's office or hospital,21 to 25,4.0,Female,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,55-64,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,76.0,61.0,0.0,No,Subway,Subway,Yes,0.348079189,Medical visit (doctor's office),2.0,NOT CODED,Manhattan Core,No
